"","site","location","start_time","flux_ch4_mmol","flux_ch4_g","flux_co2_mmol","flux_co2_g","Site","trip"
"60","Catfish","C5E","2022-07-27 22:24:40.243",-5.16224574811833,-0.082802421799818,-2.29873389003957,-0.101167278500641,"Catfish",NA
"61","Catfish","C1B","2022-07-28 06:40:13.253",0.42332607531738,0.00679015024809078,0.382708923583114,0.0168430197268929,"Catfish",NA
"62","Catfish","C1E","2022-07-28 06:46:22.549",0.303136985610844,0.00486231724919794,16.8200351552923,0.740249747184413,"Catfish",NA
"63","Catfish","C2A","2022-07-28 06:50:29.051",0.874654977929368,0.0140294658459871,19.3120575474852,0.849923652664824,"Catfish",NA
"64","Catfish","C2C","2022-07-28 06:58:02.646",0.224346541606016,0.0035985185273605,8.54447514329872,0.376042351056577,"Catfish",NA
"65","Catfish","C2D","2022-07-28 07:03:07.960",0.397520382579621,0.00637622693657712,14.2024643450939,0.625050455827582,"Catfish",NA
"66","Catfish","C3B","2022-07-28 07:07:09.953",0.522139151910626,0.00837511199664644,32.3775157180116,1.42493446674969,"Catfish",NA
"67","Catfish","C3E","2022-07-28 07:10:29.733",0.30352258709661,0.00486850229702962,24.9993307448918,1.10022054608269,"Catfish",NA
"68","Catfish","C4A","2022-07-28 07:13:39.435",0.725225591825818,0.0116326184928861,38.9772453560003,1.71538856811757,"Catfish",NA
"69","Catfish","C4C","2022-07-28 07:20:04.738",0.419622677858127,0.00673074775284435,30.1289065660438,1.32597317797159,"Catfish",NA
"70","Catfish","C4D","2022-07-28 07:24:22.641",0.43550720392781,0.00698553555100207,23.7644844538934,1.04587496081585,"Catfish",NA
"71","Catfish","C5B","2022-07-28 07:29:39.348",0.787404593036636,0.0126299696723076,58.7403492016981,2.58516276836673,"Catfish",NA
"72","Catfish","C5E","2022-07-28 07:33:32.141",2.27045452665355,0.036418090607523,42.9667459542338,1.89096648944583,"Catfish",NA
"73","Catfish","C1B","2022-09-06 10:06:06.641",0.430507733175634,0.00690534404013718,90.1219004928842,3.96626484069183,"Catfish",1
"74","Catfish","C1E","2022-09-06 10:08:56.358",0.586370987084164,0.00940539063282999,159.428171359434,7.01643382152868,"Catfish",1
"75","Catfish","C2A","2022-09-06 10:11:45.233",0.266570033388819,0.00427578333555665,46.3129846059698,2.03823445250873,"Catfish",1
"76","Catfish","C2C","2022-09-06 10:18:23.836",0.561358650019528,0.00900419274631323,105.869119837421,4.65929996404491,"Catfish",1
"77","Catfish","C2D","2022-09-06 10:22:49.652",0.798842109739093,0.0128134274402151,101.926271032793,4.48577518815324,"Catfish",1
"78","Catfish","C3B","2022-09-06 10:25:55.422",1.1650617306156,0.0186875901590742,170.675015526007,7.51140743329957,"Catfish",1
"79","Catfish","C3E","2022-09-06 10:28:42.130",0.273870763071704,0.00439288703967014,46.9893130310001,2.06799966649432,"Catfish",1
"80","Catfish","C4A","2022-09-06 10:32:08.835",0.262656316903371,0.00421300732313008,40.6398345544275,1.78855911874035,"Catfish",1
"81","Catfish","C4C","2022-09-06 10:37:29.625",0.908627520815346,0.0145743854338782,150.841046816443,6.63851447039165,"Catfish",1
"82","Catfish","C4D","2022-09-06 10:43:26.323",0.398856494185813,0.00639765816674044,72.6157325154354,3.19581838800431,"Catfish",1
"83","Catfish","C5B","2022-09-06 10:47:55.235",1.36989919821024,0.0219731831392922,89.8477741170266,3.95420053889034,"Catfish",1
"84","Catfish","C5E","2022-09-06 10:51:05.930",0.462453499054371,0.00741775412483212,53.6558354132872,2.36139331653877,"Catfish",1
"85","Catfish","C1B","2022-09-06 13:02:22.736",0.613256134566896,0.00983662839845302,78.3918100289581,3.45002355937445,"Catfish",2
"86","Catfish","C1E","2022-09-06 13:05:52.529",0.553999153652623,0.00888614642458807,106.260024857651,4.67650369398523,"Catfish",2
"87","Catfish","C2A","2022-09-06 13:08:54.230",0.484292678737166,0.00776805456694414,42.241636076953,1.8590544037467,"Catfish",2
"88","Catfish","C2C","2022-09-06 13:15:08.536",2.70928919033762,0.0434569986130154,78.2660846901221,3.44449038721227,"Catfish",2
"89","Catfish","C2D","2022-09-06 13:26:21.841",0.986181086770436,0.0158183446317978,138.470445948374,6.09408432618796,"Catfish",2
"90","Catfish","C3B","2022-09-06 13:29:38.624",0.579805147261255,0.00930007456207053,90.6600463146539,3.98994863830792,"Catfish",2
"91","Catfish","C3E","2022-09-06 13:32:44.430",0.368012337967134,0.00590291790099283,48.8747841277125,2.15097924946063,"Catfish",2
"92","Catfish","C4A","2022-09-06 13:36:10.137",0.247491001874456,0.00396975567006628,36.7962280207881,1.61940199519488,"Catfish",2
"93","Catfish","C4C","2022-09-06 13:43:02.538",0.495744590764469,0.00795174323586208,70.6558259810739,3.10956290142706,"Catfish",2
"94","Catfish","C4D","2022-09-06 13:50:51.137",7.08964876409276,0.113717966176048,296.034305846749,13.0284698003154,"Catfish",2
"95","Catfish","C5B","2022-09-06 13:54:55.830",0.84506505818868,0.0135548435333464,81.8519180847245,3.60230291490872,"Catfish",2
"96","Catfish","C5E","2022-09-06 13:58:42.825",1.42889683038762,0.0229195051594175,50.4796900102081,2.22161115734926,"Catfish",2
"97","Catfish","C1B","2022-09-06 15:53:56.744",0.718687829247408,0.0115277527811284,91.5884285828269,4.03080674193021,"Catfish",3
"98","Catfish","C1E","2022-09-06 15:56:39.345",0.348724680281077,0.00559354387170847,58.4791929566691,2.57366928202301,"Catfish",3
"99","Catfish","C2A","2022-09-06 15:59:39.932",0.25229056986189,0.00404674074058471,28.1194860817078,1.23753858245596,"Catfish",3
"100","Catfish","C2C","2022-09-06 16:07:14.944",0.381321794549353,0.00611640158457162,59.0588905723824,2.59918177409055,"Catfish",3
"101","Catfish","C2D","2022-09-06 16:16:42.354",0.234759988565763,0.00376555021659484,39.6715056937763,1.7459429655831,"Catfish",3
"102","Catfish","C3B","2022-09-06 16:20:41.241",0.872959260310947,0.0140022665353876,108.544835148755,4.77705819489671,"Catfish",3
"103","Catfish","C3E","2022-09-06 16:24:18.049",0.592111435709669,0.00949746742878309,82.8925808883968,3.64810248489834,"Catfish",3
"104","Catfish","C4A","2022-09-06 16:27:20.026",0.917651670990466,0.0147191328026871,28.8479564701036,1.26959856424926,"Catfish",3
"105","Catfish","C4C","2022-09-06 16:38:22.631",1.30965572861959,0.0210068778870582,48.343494498875,2.12759719289549,"Catfish",3
"106","Catfish","C4D","2022-09-06 16:44:53.440",0.442073107586856,0.00709085264569317,46.997633563072,2.0683658531108,"Catfish",3
"107","Catfish","C5B","2022-09-06 16:49:56.335",1.63569286666485,0.0262365135813042,179.168650287075,7.88521229913419,"Catfish",3
"108","Catfish","C5E","2022-09-06 16:52:43.338",2.23911736603087,0.0359154425511352,169.146152684468,7.44412217964344,"Catfish",3
"109","Catfish","C1B","2022-09-06 18:56:56.880",0.410302282867013,0.00658124861718689,47.5336098132051,2.09195416787916,"Catfish",4
"110","Catfish","C1E","2022-09-06 18:59:39.572",0.277350909731543,0.00444870859209395,27.0510965691694,1.19051876000915,"Catfish",4
"111","Catfish","C2A","2022-09-06 19:02:25.220",0.25890650438343,0.00415286033031021,31.9195910434517,1.40478120182231,"Catfish",4
"112","Catfish","C2C","2022-09-06 19:11:18.235",0.32124837853725,0.00515282399173749,37.7633156746359,1.66196352284073,"Catfish",4
"113","Catfish","C2D","2022-09-06 19:17:36.532",1.13887280064627,0.0182675197223661,109.829316509621,4.83358821958842,"Catfish",4
"114","Catfish","C3B","2022-09-06 19:20:45.052",0.489283448671386,0.00784810651668903,58.6482024917241,2.58110739166078,"Catfish",4
"115","Catfish","C3E","2022-09-06 19:23:23.855",0.74093462367411,0.0118845913637327,109.065373507417,4.79996708806142,"Catfish",4
"116","Catfish","C4A","2022-09-06 19:26:14.742",0.360274980364956,0.00577881068505389,40.6431441149477,1.78870477249885,"Catfish",4
"117","Catfish","C4C","2022-09-06 19:33:15.335",0.399113440348523,0.0064017795831903,42.0176247942932,1.84919566719684,"Catfish",4
"118","Catfish","C4D","2022-09-06 19:41:29.847",4.09115179591094,0.0656220748064114,52.7220515073852,2.32029748684002,"Catfish",4
"119","Catfish","C5B","2022-09-06 19:44:41.838",4.56910334596323,0.0732884176692502,83.4181223554428,3.67123156486304,"Catfish",4
"120","Catfish","C5E","2022-09-06 19:51:18.539",0.661003210169431,0.0106024914911177,57.1889496481535,2.51688567401524,"Catfish",4
"121","Catfish","C1B","2022-09-06 21:56:38.371",0.32106168246871,0.00514982938679811,43.5004551444779,1.91445503090847,"Catfish",5
"122","Catfish","C1E","2022-09-06 21:59:57.860",0.216823092347414,0.00347784240125252,73.0876044402898,3.21658547141715,"Catfish",5
"123","Catfish","C2A","2022-09-06 22:03:24.281",0.210112350319135,0.00337020209911893,26.1506876978392,1.1508917655819,"Catfish",5
"124","Catfish","C2C","2022-09-06 22:13:08.362",-3.35532163904109,-0.053819359090219,40.1452758280477,1.76679358919238,"Catfish",5
"125","Catfish","C2D","2022-09-06 22:19:15.658",0.431705289496377,0.00692455284352188,68.8080684695736,3.02824309334593,"Catfish",5
"126","Catfish","C3B","2022-09-06 22:22:35.256",0.526410331250605,0.0084436217132597,75.8784290456488,3.339409662299,"Catfish",5
"127","Catfish","C3E","2022-09-06 22:25:18.263",0.589668231840082,0.00945827843871492,53.4618046619975,2.35285402317451,"Catfish",5
"128","Catfish","C4A","2022-09-06 22:28:06.164",0.597066569708276,0.00957694777812074,48.4685999141849,2.13310308222328,"Catfish",5
"129","Catfish","C4C","2022-09-06 22:36:01.858",0.638217557965529,0.0102370096297671,36.93216815022,1.62538472029118,"Catfish",5
"130","Catfish","C4D","2022-09-06 22:42:50.363",0.915458702018807,0.0146839575803817,53.6811404921561,2.36250699305979,"Catfish",5
"131","Catfish","C5B","2022-09-06 22:46:53.253",0.5546931691744,0.00889727843355737,52.5869235605233,2.31435050589863,"Catfish",5
"132","Catfish","C5E","2022-09-06 22:50:12.966",1.40835375531679,0.0225899942352814,52.2080628953945,2.29767684802631,"Catfish",5
"133","Catfish","C1B","2022-09-07 01:02:31.439",0.352306379973431,0.00565099433477383,49.9012707944587,2.19615492766413,"Catfish",6
"134","Catfish","C1E","2022-09-07 01:06:27.031",0.49443487304997,0.00793073536372152,114.715899957278,5.0486467571198,"Catfish",6
"135","Catfish","C2A","2022-09-07 01:09:38.723",0.254234011798741,0.00407791354925181,42.1151527486508,1.85348787246812,"Catfish",6
"136","Catfish","C2C","2022-09-07 01:17:03.947",0.21119384667763,0.00338754930070919,43.5439042523985,1.91636722614806,"Catfish",6
"137","Catfish","C2D","2022-09-07 01:24:07.534",0.281670485213017,0.00451799458281679,57.0373333293949,2.51021303982667,"Catfish",6
"138","Catfish","C3B","2022-09-07 01:28:33.233",0.456357838083163,0.00731997972285394,55.958301427081,2.46272484580583,"Catfish",6
"139","Catfish","C3E","2022-09-07 01:31:46.933",0.276523936916213,0.00443544394813605,39.6300073492311,1.74411662343966,"Catfish",6
"140","Catfish","C4A","2022-09-07 01:35:12.637",0.443547683097297,0.00711450483688065,49.0151595010979,2.15715716964332,"Catfish",6
"141","Catfish","C4C","2022-09-07 01:40:52.945",0.540849855183715,0.00867523167714679,51.791780220355,2.27935624749782,"Catfish",6
"142","Catfish","C4D","2022-09-07 01:51:12.549",0.6177891962051,0.0099093387071298,48.4148759400485,2.13073869012153,"Catfish",6
"143","Catfish","C5B","2022-09-07 01:56:43.138",1.46549560471056,0.0235065494995573,98.7053984170069,4.34402458433247,"Catfish",6
"144","Catfish","C5E","2022-09-07 02:00:25.039",0.790253084583886,0.0126756594767255,40.4969388205164,1.78227027749093,"Catfish",6
"145","Catfish","C1B","2022-09-07 04:12:07.459",0.327859163527548,0.00525886098298188,66.0220650897007,2.90563108459773,"Catfish",7
"146","Catfish","C1E","2022-09-07 04:15:40.049",0.206744704672984,0.00331618506295466,69.6524473469426,3.06540420773894,"Catfish",7
"147","Catfish","C2A","2022-09-07 04:18:43.651",0.168046086118462,0.00269545922134013,40.9400573404542,1.80177192355339,"Catfish",7
"148","Catfish","C2C","2022-09-07 04:25:53.143",0.241931757468566,0.0038805853897958,53.3637159079655,2.34853713710956,"Catfish",7
"149","Catfish","C2D","2022-09-07 04:31:21.447",0.246680088449299,0.00395674861872675,43.0359650252938,1.89401282076318,"Catfish",7
"150","Catfish","C3B","2022-09-07 04:35:50.144",0.530507210739338,0.00850933566025898,81.3390167155756,3.57973012565248,"Catfish",7
"151","Catfish","C3E","2022-09-07 04:39:58.944",0.273017693281599,0.00437920380023684,54.3303584383534,2.39107907487193,"Catfish",7
"152","Catfish","C4A","2022-09-07 04:43:37.743",0.385548395015423,0.00618419625604738,38.5546222850817,1.69678892676645,"Catfish",7
"153","Catfish","C4C","2022-09-07 04:52:21.263",0.986434012318172,0.0158224015575835,51.6119296010795,2.27144102174351,"Catfish",7
"154","Catfish","C4D","2022-09-07 04:58:46.053",0.622665396393907,0.00998755295815828,66.3078111056404,2.91820676675924,"Catfish",7
"155","Catfish","C5B","2022-09-07 05:03:49.750",1.19253487994051,0.0191282594742458,109.185712992338,4.80526322879277,"Catfish",7
"156","Catfish","C5E","2022-09-07 05:07:14.654",-1.25034190486731,-0.0200554841540716,65.6581460365034,2.88961500706651,"Catfish",7
"157","Catfish","C1B","2022-09-07 07:07:00.868",0.258494923086035,0.00414625856630001,64.2707109126609,2.82855398726621,"Catfish",8
"158","Catfish","C1E","2022-09-07 07:10:45.435",0.230894980368629,0.0037035554851128,76.8378572485795,3.38163409750998,"Catfish",8
"159","Catfish","C2A","2022-09-07 07:13:34.154",0.151309129834645,0.00242699844254771,31.50801109174,1.38666756814748,"Catfish",8
"160","Catfish","C2C","2022-09-07 07:20:35.648",0.197861826107155,0.00317370369075876,46.5125205218372,2.04701602816605,"Catfish",8
"161","Catfish","C2D","2022-09-07 07:25:56.236",0.192058974450869,0.00308062595019193,54.7811724582037,2.41091939988555,"Catfish",8
"162","Catfish","C3B","2022-09-07 07:29:31.952",0.503123285421258,0.00807009749815697,76.5971766350717,3.3710417437095,"Catfish",8
"163","Catfish","C3E","2022-09-07 07:32:19.736",0.423952587843911,0.00680019950901633,92.7255314240963,4.08085063797448,"Catfish",8
"164","Catfish","C4A","2022-09-07 07:36:15.546",1.93740460414905,0.0310759698505507,59.2249141103848,2.60648846999803,"Catfish",8
"165","Catfish","C4C","2022-09-07 07:39:42.343",0.494169949904105,0.00792648599646185,65.0593832972975,2.86326345891406,"Catfish",8
"166","Catfish","C4D","2022-09-07 07:45:53.052",0.552568516700468,0.0088631990078755,66.475232197565,2.92557496901484,"Catfish",8
"167","Catfish","C5B","2022-09-07 07:50:03.845",1.34191160562441,0.0215242621542155,52.1208077163219,2.29383674759533,"Catfish",8
"168","Catfish","C5E","2022-09-07 07:53:39.656",2.93594365820063,0.0470925362775381,56.0133553926258,2.46514777082946,"Catfish",8
"169","Catfish","C1B","2022-09-18 10:04:11.679",-0.298182788199574,-0.00478285192272117,42.4993318586459,1.870395595099,"Catfish",1
"170","Catfish","C1E","2022-09-18 10:09:10.150",0.112952371070811,0.00181175603197581,31.8154600053309,1.40019839483461,"Catfish",1
"171","Catfish","C2A","2022-09-18 10:13:15.651",0.275993468094612,0.00442693522823758,60.9392952670526,2.68193838470299,"Catfish",1
"172","Catfish","C2C","2022-09-18 10:23:57.756",0.347495367378392,0.0055738256927494,90.9282819947447,4.00175369058872,"Catfish",1
"173","Catfish","C2D","2022-09-18 10:32:07.255",0.397512617870524,0.00637610239064321,84.542957549443,3.72073556175099,"Catfish",1
"174","Catfish","C3B","2022-09-18 10:35:26.042",0.406974197055123,0.00652786612076417,72.1542608003563,3.17550901782368,"Catfish",1
"175","Catfish","C3E","2022-09-18 10:38:12.953",0.262466136545602,0.00420995683019146,57.3900281021401,2.52573513677519,"Catfish",1
"176","Catfish","C4A","2022-09-18 10:41:36.750",0.198342398901313,0.00318141207837706,40.0105368989278,1.76086372892181,"Catfish",1
"177","Catfish","C4C","2022-09-18 10:49:11.361",0.227527188605469,0.00364953610523172,43.6881639863183,1.92271609703787,"Catfish",1
"178","Catfish","C4D","2022-09-18 10:53:35.257",0.298581683618133,0.00478925020523485,58.0349689712492,2.55411898442468,"Catfish",1
"179","Catfish","C5B","2022-09-18 10:56:49.248",0.261816052802019,0.00419952948694439,66.2512606194375,2.91571797986145,"Catfish",1
"180","Catfish","C5E","2022-09-18 10:59:34.251",9.6747424578535,0.15518286902397,48.6058626561087,2.13914401549534,"Catfish",1
"181","Catfish","C1B","2022-09-18 12:59:45.453",0.381357715526765,0.00611697775704932,66.9613652879762,2.94696968632383,"Catfish",2
"182","Catfish","C1E","2022-09-18 13:03:03.145",0.657570016574974,0.0105474230658626,155.751663168248,6.85463069603459,"Catfish",2
"183","Catfish","C2A","2022-09-18 13:06:04.639",0.143719569872805,0.00230526190075979,25.0806806536134,1.10380075556552,"Catfish",2
"184","Catfish","C2C","2022-09-18 13:13:40.054",0.2817212406837,0.00451880870056655,52.6535643474544,2.31728336693147,"Catfish",2
"185","Catfish","C2D","2022-09-18 13:18:44.459",0.618313942815514,0.00991775564276084,148.117677148228,6.51865897129353,"Catfish",2
"186","Catfish","C3B","2022-09-18 13:22:24.039",0.427645280138398,0.00685943029341991,78.1455617665914,3.43918617334769,"Catfish",2
"187","Catfish","C3E","2022-09-18 13:25:34.731",0.241241519631311,0.00386951397488622,53.6342445040269,2.36044310062222,"Catfish",2
"188","Catfish","C4A","2022-09-18 13:28:39.559",0.0502552287331162,0.000806093868879184,32.8516159085726,1.44579961613628,"Catfish",2
"189","Catfish","C4C","2022-09-18 13:34:06.148",0.34028093219889,0.0054581061524702,64.0485206467442,2.81877539366321,"Catfish",2
"190","Catfish","C4D","2022-09-18 13:43:04.651",0.310298901497317,0.00497719438001696,60.8233536065889,2.67683579222598,"Catfish",2
"191","Catfish","C5B","2022-09-18 13:47:14.453",0.502704028588704,0.00806337261856282,51.4367737255825,2.26373241166289,"Catfish",2
"192","Catfish","C5E","2022-09-18 13:50:04.442",0.354122488502585,0.00568012471558147,35.1096114774931,1.54517400112447,"Catfish",2
"193","Catfish","C1B","2022-09-18 15:53:20.080",0.942154569870451,0.015112159300722,157.906190119722,6.94945142716897,"Catfish",3
"194","Catfish","C1E","2022-09-18 15:56:37.738",0.174540021664113,0.00279962194749236,34.9648195671613,1.53880170915077,"Catfish",3
"195","Catfish","C2A","2022-09-18 15:59:43.540",0.635749771518523,0.0101974263351571,87.8492232435639,3.86624431494925,"Catfish",3
"196","Catfish","C2C","2022-09-18 16:05:17.242",0.148752396745846,0.00238598844380337,25.7166051711324,1.13178779358154,"Catfish",3
"197","Catfish","C2D","2022-09-18 16:10:02.645",0.601820924570566,0.00965320763011188,94.4937319190534,4.15866914175754,"Catfish",3
"198","Catfish","C3B","2022-09-18 16:13:06.356",0.712249662151509,0.0114244845809102,71.5809006284736,3.15027543665912,"Catfish",3
"199","Catfish","C3E","2022-09-18 16:15:34.246",0.106026392188656,0.00170066333070604,28.997067563365,1.27616094346369,"Catfish",3
"200","Catfish","C4A","2022-09-18 16:18:46.961",0.172697405034611,0.00277006637675516,31.6136360572928,1.39131612288146,"Catfish",3
"201","Catfish","C4C","2022-09-18 16:25:29.533",0.248143057263473,0.0039802146385061,37.5086467522722,1.6507555435675,"Catfish",3
"202","Catfish","C4D","2022-09-18 16:31:48.249",0.350620370905208,0.00562395074931954,51.7162489859926,2.27603211787353,"Catfish",3
